stable_id,existing_row,source_question,final_answer,disposition,review_status,intended_mutation,source_url
aemet-a1-acceso-libre-primer-ejercicio-2016-99,needs_review:C:legacy,2016-99,C,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_tcm30-96165.pdf
aemet-a1-acceso-libre-primer-ejercicio-2016-100,needs_review:B:legacy,2016-100,B,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_tcm30-96165.pdf
aemet-a1-acceso-libre-primer-ejercicio-2016-101,needs_review:D:legacy,2016-101,D,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_tcm30-96165.pdf
aemet-a1-acceso-libre-primer-ejercicio-2016-102,needs_review:C:legacy,2016-102,C,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_tcm30-96165.pdf
aemet-a1-acceso-libre-primer-ejercicio-2016-103,needs_review:B:legacy,2016-103,B,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_tcm30-96165.pdf
aemet-a1-acceso-libre-primer-ejercicio-2016-104,needs_review:C:legacy,2016-104,C,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_tcm30-96165.pdf
aemet-a1-acceso-libre-primer-ejercicio-2016-105,needs_review:C:legacy,2016-105,C,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_tcm30-96165.pdf
aemet-a1-acceso-libre-primer-ejercicio-2016-106,needs_review:A:legacy,2016-106,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_tcm30-96165.pdf
aemet-a1-acceso-libre-primer-ejercicio-2016-107,needs_review:D:legacy,2016-107,D,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_tcm30-96165.pdf
aemet-a1-acceso-libre-primer-ejercicio-2016-108,needs_review:A:legacy,2016-108,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_tcm30-96165.pdf
aemet-a1-acceso-libre-primer-ejercicio-2016-109,needs_review:C:legacy,2016-109,C,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_tcm30-96165.pdf
aemet-a1-acceso-libre-primer-ejercicio-2016-110,needs_review:B:legacy,2016-110,B,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_tcm30-96165.pdf
aemet-a1-acceso-libre-primer-ejercicio-2016-111,needs_review:A:legacy,2016-111,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_tcm30-96165.pdf
aemet-a1-acceso-libre-primer-ejercicio-2016-112,needs_review:B:legacy,2016-112,B,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_tcm30-96165.pdf
aemet-a1-acceso-libre-primer-ejercicio-2016-113,needs_review:A:legacy,2016-113,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_tcm30-96165.pdf
aemet-a1-acceso-libre-primer-ejercicio-2016-114,needs_review:A:legacy,2016-114,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_tcm30-96165.pdf
aemet-a1-acceso-libre-primer-ejercicio-2016-115,needs_review:C:legacy,2016-115,C,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_tcm30-96165.pdf
aemet-a1-acceso-libre-primer-ejercicio-2016-116,needs_review:B:legacy,2016-116,B,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_tcm30-96165.pdf
aemet-a1-acceso-libre-primer-ejercicio-2016-117,needs_review:B:legacy,2016-117,B,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_tcm30-96165.pdf
aemet-a1-acceso-libre-primer-ejercicio-2016-118,needs_review:B:legacy,2016-118,B,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_tcm30-96165.pdf
aemet-a1-acceso-libre-primer-ejercicio-2016-119,needs_review:B:legacy,2016-119,B,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_tcm30-96165.pdf
aemet-a1-acceso-libre-primer-ejercicio-2016-120,needs_review:C:legacy,2016-120,C,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_tcm30-96165.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-1,verified:B:legacy,2017-1,B,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-2,verified:A:legacy,2017-2,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-3,verified:C:legacy,2017-3,C,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-4,needs_review:D:legacy,2017-4,D,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-5,verified:D:legacy,2017-5,D,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-6,verified:C:legacy,2017-6,C,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-7,verified:C:legacy,2017-7,C,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-9,verified:A:legacy,2017-9,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-10,verified:D:legacy,2017-10,D,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-11,verified:A:legacy,2017-11,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-12,needs_review:B:legacy,2017-12,B,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-13,verified:C:legacy,2017-13,C,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-14,verified:B:legacy,2017-14,B,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-15,verified:C:legacy,2017-15,C,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-16,needs_review:A:legacy,2017-16,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-17,verified:A:legacy,2017-17,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-18,verified:A:legacy,2017-18,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-19,verified:A:legacy,2017-19,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-20,verified:C:legacy,2017-20,C,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-21,needs_review:D:legacy,2017-21,D,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-22,verified:D:legacy,2017-22,D,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-23,verified:C:legacy,2017-23,C,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-24,verified:C:legacy,2017-24,C,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-25,verified:A:legacy,2017-25,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-26,needs_review:D:legacy,2017-26,D,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-27,verified:D:legacy,2017-27,D,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-28,verified:C:legacy,2017-28,C,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-29,verified:D:legacy,2017-29,D,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-30,needs_review:A:legacy,2017-30,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-31,verified:D:legacy,2017-31,D,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-32,verified:D:legacy,2017-32,D,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-33,verified:D:legacy,2017-33,D,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-34,needs_review:D:legacy,2017-34,D,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-35,verified:A:legacy,2017-35,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-36,verified:A:legacy,2017-36,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-37,verified:C:legacy,2017-37,C,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-38,needs_review:B:legacy,2017-38,B,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-39,verified:A:legacy,2017-39,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-40,verified:A:legacy,2017-40,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-41,verified:A:legacy,2017-41,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-42,needs_review:A:legacy,2017-42,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-43,verified:B:legacy,2017-43,B,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-44,verified:B:legacy,2017-44,B,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-45,verified:C:legacy,2017-45,C,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-46,needs_review:A:legacy,2017-46,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-47,verified:D:legacy,2017-47,D,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-48,needs_review:B:legacy,2017-48,B,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-49,verified:B:legacy,2017-49,B,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-50,needs_review:A:legacy,2017-50,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-51,verified:D:legacy,2017-51,D,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-52,verified:B:legacy,2017-52,B,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-53,verified:C:legacy,2017-53,C,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-54,needs_review:D:legacy,2017-54,D,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-55,verified:A:legacy,2017-55,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-56,verified:D:legacy,2017-56,D,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-57,verified:D:legacy,2017-57,D,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-58,needs_review:D:legacy,2017-58,D,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-59,verified:C:legacy,2017-59,C,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-60,verified:D:legacy,2017-60,D,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-61,verified:D:legacy,2017-61,D,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-62,needs_review:C:legacy,2017-62,C,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-63,verified:B:legacy,2017-63,B,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-64,verified:A:legacy,2017-64,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-65,verified:D:legacy,2017-65,D,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-66,needs_review:D:legacy,2017-66,D,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-67,verified:D:legacy,2017-67,D,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-68,verified:A:legacy,2017-68,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-69,verified:C:legacy,2017-69,C,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-70,needs_review:B:legacy,2017-70,B,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-71,verified:C:legacy,2017-71,C,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-72,verified:A:legacy,2017-72,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-73,verified:B:legacy,2017-73,B,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-74,needs_review:D:legacy,2017-74,D,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-75,verified:A:legacy,2017-75,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-76,verified:C:legacy,2017-76,C,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-77,verified:D:legacy,2017-77,D,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-78,needs_review:A:legacy,2017-78,A,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-79,verified:B:legacy,2017-79,B,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
aemet-a1-acceso-libre-primer-ejercicio-2017-80,verified:C:legacy,2017-80,C,quarantined,needs_visual_review,quarantine_existing_stable_id,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/primer_ejercicio_v2_tcm30-437875.pdf
